Sntx01;[ERROR_TYPE][VARIABLE] expected '[VARIABLE]';There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you omitted to put a colon at the end of this line.\nThis results in a [ERROR_TYPE]. You need to add a colon '[VARIABLE]' to tell Python that you are starting a new block of code after a conditional expression.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba ushiyile ukubeka i-colon ekupheleni kwalo mnga.\nOku kuphumela kwi [ERROR_TYPE]. Kufuneka ufake i-colon '[VARIABLE]' ukuxelela uPython ukuba uqala ibhloko entsha yekhowudi emva kokubonakaliswa kwemiqathango.
Typ12;[ERROR_TYPE]: [FUNCTION] expected a character, but [TYPE] of length [NUMBER] found;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you used the function '[FUNCTION]' on an object of type '[TYPE]' that has more than one character.\nThis results in a [ERROR_TYPE]. The function can only take a single character as an argument.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba usebenzise i-function '[FUNCTION]' kwinto yohlobo '[TYPE]' enophawu olungaphezu kwesinye.\NOku kuphumela kwi [ERROR_TYPE]. Umsebenzi unokuthatha kuphela uphawu olunye njengempikiswano.
Typ13;[ERROR_TYPE]: slice indices must be integers or None or have an __index__ method;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you used non-integer values for slicing a sequence (string, tuple or string) in Python.\nThis results in a [ERROR_TYPE]. You can only use integers or 'None' or objects with index methods for slicing a sequence.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba usebenzise amaxabiso angengowe-integer ukusika ukulandelelana (i-list, i-tuple okanye i-string) kuPython.\nOku kuphumela kwi [ERROR_TYPE]. Ungasebenzisa kuphela i-integers okanye 'Akukho nanye' okanye izinto ezineendlela zesalathisi zokusika ukulandelelana.
Typ14;[ERROR_TYPE]: '[TYPE]' object does not support item assignment;There is an error within the code in file:[FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to assign a value to a '[TYPE]' object, which does not support item assignment.\nThis results in [ERROR_TYPE].;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukwabela ixabiso kwinto '[TYPE]', engaxhasi isabelo sento.\nOku kuphumela kwi [ERROR_TYPE].
Typ15;[ERROR_TYPE]: '[VARIABLE]' is an invalid keyword argument for [FUNCTION];There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you are trying to pass the keyword argument '[VARIABLE]' to the function '[FUNCTION]', which does not accept it.\nThis results in a [ERROR_TYPE]. The function only takes positional arguments.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba uzame ukugqithisa i-keyword argument '[VARIABLE]' kwi-function '[FUNCTION]', ongayamkeli.\nOku kuphumela kwi [ERROR_TYPE]. i-function ithatha kuphela iimpikiswano zesikhundla.
Typ16;[ERROR_TYPE]: bad operand type for unary [OPERATOR]: '[TYPE]';There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you applied a unary operator to an operand of an incompatible type.\nThis results in a [ERROR_TYPE]. Either change the type of operand '[TYPE]' or change the operator '[OPERATOR]' such that they are both compatible.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba usebenzise umqhubi ongadinwayo kwi-operand olungahambelaniyo.\nOku kuphumela kwi [ERROR_TYPE]. Mhlawumbi ungatshintsha uhlobo lwe-operand '[TYPE]' okanye untshitshe umqhubi '[OPERATOR]' ukuze zombini zihambelane.
Typ17;[ERROR_TYPE]: descriptor '[VARIABLE]' for '[TYPE]' objects doesn't apply to a '[TYPE]' object;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you are trying to use the desscriptor '[VARIABLE]' on an obect of type '[TYPE]', which is not of the expected type.\nThis results in a [ERROR_TYPE]. A descriptor can only be used on an object that is an instance of the class that it defines.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba uzama ukusebenzisa i-desscriptor '[VARIABLE]' kwi-obect yohlobo '[TYPE]', olungelohlobo olulindelekileyo.\nOku kuphumela kwi [ERROR_TYPE]. Isichazi sinokusetyenziswa kuphela kwinto engumzekelo weklasi eyichazayo.
Typ18;[ERROR_TYPE]: [FUNCTION] argument must be a string, a bytes-like object or a real number, not '[TYPE]';There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you are trying to pass an argument of type '[TYPE]' to the function '[FUNCTION]' that is not of the expected type.\nThis results in a [ERROR_TYPE]. You need to either change the type of the argument or use a different function that can handle the type of the argument.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba uzama ukugqithisa i-argument yohlobo '[TYPE]' kwi-function '[FUNCTION]' engekho kuhlobo olulindelekileyo.\nOku kuphumela kwi [ERROR_TYPE]. Kufuneka utshintshe uhlobo lwe-argument okanye usebenzise i-function eyahlukileyo enokuphatha uhlobo lwempikiswano.
Typ19;[ERROR_TYPE]: [FUNCTION] takes [NUMBER] positional argument but [NUMBER] were given;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you called the function '[FUNCTION]' with an incorrect number of positional arguments.\nThis results in a [ERROR_TYPE]. The function takes [NUMBER] positional arguments, but you provided [NUMBER].;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba ubize i function '[FUNCTION]' ngenani elingalunganga lee-positional arguments.\n Oku kuphumela kwi [ERROR_TYPE]. Le-function ithatha amanani wee positional argument ayi [NUMBER] kodwa wena uyinike [NUMBER].
Typ20;[ERROR_TYPE]: Value after [OPERATOR] must be an iterable, not [TYPE];There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you are trying to use the operator '[OPERATOR]' to unpack an argument to a function that is not a sequence.\nThis results in a [ERROR_TYPE]. Ensure that the value after '*' is iterable.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba uzama ukusebenzisa umqhubi '[OPERATOR]' ukukhupha i-argument kwi-function engekho ukulandelelana.\nOku kuphumela kwi [ERROR_TYPE]. Qinisekisa ukuba ixabiso emva '*' li-iterable.
Typ21;[ERROR_TYPE]: [FUNCTION] takes no keyword arguments;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you are trying to pass a keyword argument to the function '[FUNCTION]' which does not accept any.\nThis results in a [ERROR_TYPE]. The function takes positional arguments only or none at all.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba uzama ukugqithisai-keyword argument elingundoqo kwi-funtion '[FUNCTION]' engayamkeli nayiphi na.\nOku kuphumela kwi [ERROR_TYPE]. Le-function ithatha iimpikiswano zesikhundla kuphela okanye akukho nanye.
Typ22;[ERROR_TYPE]: [FUNCTION] can't convert non-string with explicit base;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you are trying to convert a non-string value to an integer using a specific base in the function '[FUNCTION]'.\nThis results in a [ERROR_TYPE]. You need to either change the type of the value or remove the base argument from the function.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba uzama ukuguqula ixabiso elingengomtya libe linani elipheleleyo usebenzisa isiseko esithile kumsebenzi '[FUNCTION]'.\nOku kuphumela kwi [ERROR_TYPE]. Kufuneka mhlawumbi utshintshe uhlobo lwexabiso okanye ususe i-argumen yesiseko kwi-function.
Val01;[ERROR_TYPE]: invalid literal for [FUNCTION] with base [NUMBER]: '[VALUE]';There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER]. \nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to convert a literal to a number, but it could not be interpreted as a number. \nThis results in a [ERROR_TYPE]. The function '[FUNCTION]' cannot convert '[VALUE]' into the required number type. You can try other number types for the value or change the value to be compatible with the function.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukuguqula i-literal kwinani, kodwa ayikwazanga ukutolikwa njengenani.\nOku kuphumela kwi [ERROR_TYPE]. Umsebenzi '[FUNCTION]' awukwazi ukuguqula '[VALUE]' ube luhlobo lwenani olufunekayo. Ungazama ezinye iintlobo zamanani zexabiso okanye utshintshe ixabiso ukuze lihambelane ne-function.
Val02;[ERROR_TYPE]: could not convert [TYPE] to [TYPE]: '[VALUE]';There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to convert the value '[VALUE]' of type '[TYPE]' to a '[TYPE]', but the given value cannot be converted into the required type.\nThis results in a [ERROR_TYPE].;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukuguqula ixabiso '[VALUE]' lohlobo '[TYPE]' libe '[TYPE]', kodwa ixabiso elinikiweyo alinakuguqulwa libe luhlobo olufunekayo.\nOku kuphumela kwi [ERROR_TYPE].
Val03;[ERROR_TYPE]: [NUMBER] is not in [TYPE];There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to find the index of a number that is not in the list using the index method.\nThis results in a [ERROR_TYPE]. Ensure that the number '[NUMBER]' you are looking for is actually in the [TYPE] before using the 'index()' method.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukufumana i-index yenani elingekho kwi-list usebenzisa indlela yesalathisi.\nOku kuphumela kwi [ERROR_TYPE]. Qinisekisa ukuba inani '[NUMBER]' olifunayo ngokwenene likwi[TYPE] phambi kokusebenzisa indlela 'index()'.
Val04;[ERROR_TYPE]: math domain error;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you are trying to perform an operation that falls outside the valid domain of the mathematical function you are using.\nThis results in a [ERROR_TYPE]. Stay in the domain of the function.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba uzama ukwenza umsebenzi owela ngaphandle kommandla osebenzayo we-function wemathematika oyisebenzisayo.\nOku kuphumela kwi [ERROR_TYPE]. Hlala kwi-domain ye-function.
Val05;[ERROR_TYPE]: [TYPE].remove(x): x not in [TYPE];There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to remove an element from a [TYPE] using the 'remove()' method, but the element you are looking for is not in there.\nThis results in a [ERROR_TYPE]. The 'remove()' method can only remove an element that is already in [TYPE].;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukususa into kwi [TYPE] usebenzisa i-function 'remove ()', kodwa into oyifunayo ayikho apho.\nOku kuphumela kwi [ERROR_TYPE]. i-function 'remove ()' inokususa kuphela into esele ikwi [TYPE].
Val06;[ERROR_TYPE]: substring not found;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to  find or index a substring that is not present in the indexed string.\nThis results in a [ERROR_TYPE]. Ensure the substring exists in the string before you index it.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukufumana okanye ukufaka isalathiso se-substring esingekhoyo kumtya wesalathisi.\nOku kuphumela kwi [ERROR_TYPE]. Qinisekisa ukuba umtya ongaphantsi ukhona kumtya phambi kokuba uwakhombisile.
Val07;[ERROR_TYPE]: [FUNCTION] arg is an empty sequence;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to pass an empty sequence (list, tuple or string) as an argument to the function '[FUNCTION]', which expects a non-empty sequence.\nThis results in a [ERROR_TYPE]. Check that all elements of your sequence are there.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukugqithisa ukulandelelana okungenanto (i-list, i-tuple okanye i-string) njenge-argument eye function '[FUNCTION]', elindele ukulandelelana kunye nezinto.\nOku kuphumela kwi [ERROR_TYPE]. Jonga ukuba zonke izinto zokulandelelana kwakho zikhona.
Val08;[ERROR_TYPE]: [FUNCTION] arg not in range([NUMBER]x[NUMBER]);There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to pass an argument to the function '[FUNCTION]', that expects a value within a specific range, but the provided outside that range.\nThis results in a [ERROR_TYPE].;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukugqithisa i-argument kwi-function '[FUNCTION]', elindele ixabiso ngaphakathi kuluhlu oluthile, kodwa olunikezelwe ngaphandle koluhlu.\nOku kuphumela kwi [ERROR_TYPE].
Indx01;[ERROR_TYPE]: [TYPE] index out of range;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to access a character in a [TYPE] using an index that is beyond the valid range of indices.\nThis results in an [ERROR_TYPE]. Make sure that the index is not larger than the size of the sequence.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba uzama ukufikelela kwi-character ekwi [TYPE] usebenzisa i-index esingaphaya koluhlu olusebenzayo lwe-index.\nOku kuphumela kwi [ERROR_TYPE]. Qinisekisa ukuba i-index yakho ayikho nkulu kunobukhulu bokulandelelana.
Indx02;[ERROR_TYPE]: [TYPE] assignment index out of range;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that Python attempted to assign a value to an element of a [TYPE] beyond its indices.\nThis results in an [ERROR_TYPE]. Make sure that the index is not larger than the size of the sequence.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukufikelela kuphawu kwi [TYPE] usebenzisa isalathisi esingaphaya koluhlu olusebenzayo lwee-index.\nOku kuphumela kwi [ERROR_TYPE]. Qinisekisa ukuba isalathisi asikho sikhulu kunobukhulu bokulandelelana.
Indx03;[ERROR_TYPE]: pop index out of range;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to remove an item from a list using the 'pop()' function at an index that is beyond the valid indices for that list.\n This results in an [ERROR_TYPE]. Make sure that the index is not larger than the size of the sequence.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukususa into kwi-list usebenzisa i-function engu-'pop ()' kwisalathiso esingaphaya kwee-index ezisebenzayo zalo list.\nOku kuphumela kwi [ERROR_TYPE]. Qinisekisa ukuba isalathisi asikho sikhulu kunobukhulu bokulandelelana.
Att01;[ERROR_TYPE]: '[TYPE]' object has no attribute '[VARIABLE]';There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER]. \nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to access the attribute '[VARIABLE]' on object of '[TYPE]', but this type does not have this attribute.\nThis results in an [ERROR_TYPE]. You may have misspelled the attribute's name.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba uzama ukubiza i-attribute '[VARIABLE]' kwi '[TYPE]', kodwa olu hlobo alinayo le attribute.\nOku kuphumela kwi [ERROR_TYPE]. Kusenokwenzeka ukuba ulipele kakubi igama le-attribute le uyibizayo.
Ubl01;[ERROR_TYPE]: local variable '[VARIABLE]' referenced before assignment;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you referenced the variable '[VARIABLE]' that is only defined after the reference.\nThis results in an [ERROR_TYPE]. Within your defined function, make sure that you only reference local variables that you have already defined.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba ubize igama elithi '[VARIABLE]' elichazwe kuphela emva kokuba libiziwe.\nOku kuphumela kwi [ERROR_TYPE]. Ngaphakathi kwe-function yakho oyichazileyo, qinisekisa ukuba ubiza kuphela amagama osele uwachazile.
Rcrs01;[ERROR_TYPE]: maximum recursion depth exceeded while calling a Python object;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that your recursive function was executed more times allowed by the Python interpreter.\nThis results in a [ERROR_TYPE]. Make sure your recursive function has a base/ stopping condition.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba umsebenzi wakho wokuphindaphinda wenziwa amaxesha amaninzi avunyelwe yitoliki yePython.\nOku kuphumela kwi [ERROR_TYPE]. Qinisekisa ukuba i-function yakho yokuphindaphinda inemeko yesiseko / yokumisa.
Rcrs02;[ERROR_TYPE]: maximum recursion depth exceeded in comparison;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that your recursive function that involves a comparison operation has exceeded the maximum allowed limit.\nThis results in a [ERROR_TYPE]. Make sure your recursive function has a base/ stopping condition.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba i-function yakho yokuphindaphinda ebandakanya umsebenzi wokuthelekisa udlule umda ophezulu ovumelekileyo.\nOku kuphumela kwi [ERROR_TYPE]. Qinisekisa ukuba i-function yakho yokuphindaphinda inemeko yesiseko / yokumisa.
Rcrs03;[ERROR_TYPE]: maximum recursion depth exceeded;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that your recursive function has exceeded the maximum allowed recursion depth.\nThis results in a [ERROR_TYPE]. Make sure your recursive function has a base/ stopping condition.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba i-function yakho yokuphindaphinda idlule kubunzulu obuphezulu obuvumelekileyo bokuphindaphinda.\nOku kuphumela kwi [ERROR_TYPE]. Qinisekisa ukuba i-function yakho yokuphindaphinda inemeko yesiseko / yokumisa.
ZDE01;[ERROR_TYPE]: [TYPE] division or modulo by zero;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you attempted to perform [TYPE] division or modulo operation by zero in Python.\nThis results in a [ERROR_TYPE]. It indicates that the code is trying to divide a number by zero, which is mathematically undefined.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba  uzama ukwenza ulwahlulo lohlobo [TYPE], okanye ukusebenzisa u-modulo ngeqanda ku-Python.\nOku kuphumela kwi [ERROR_TYPE]. Ibonisa ukuba ikhowudi izama ukwahlula inani ngeqanda, into engavumelekanga ngokwezibalo.
ZDE02;[ERROR_TYPE]: division by zero;There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you attempted to divide a number by zero.\nThis results in a [ERROR_TYPE].;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukwahlula inani ngeqanda. Oku kuphumela kwi [ERROR_TYPE].
MNF01;[ERROR_TYPE]: No module named '[VARIABLE]';There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to access the module: '[VARIABLE]' which is not installed or cannot be located by the Python interpreter.\nThis results in a [ERROR_TYPE]. It might be useful to check if you spelled the name correctly.;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukufikelela kwimodyuli: '[VARIABLE]' engafakwanga okanye engenakubekwa yitoliki yePython.\nOku kuphumela kwi [ERROR_TYPE]. Kusenokuba luncedo ukujonga ukuba ulipela ngokuchanekileyo na igama.
FLF01;[ERROR_TYPE]: [Errno [NUMBER]] No such file or directory: '[VARIABLE]';There is an error within the code in file: [FILENAME], occurring on line [LINENUMBER].\nThe suspected line of code causing the error is: [OFFENDING_LINE].\nThe problem is that you tried to access the file/ directory: '[VARIABLE]' and Python cannot find or access it.\nThis results in a [ERROR_TYPE].  problem is that you tried to access the file/ directory: '[VARIABLE]' and Python cannot find or access it.\nThis results in a [ERROR_TYPE]. The file/ directory path provided may not exist or there are permission issues preventing access to the file or directory. It might be useful to check if you spelled the name correctly;Kukho impazamo ngaphakathi kwekhowudi ekwifayile: [FILENAME], eyenzeka kumngca [LINENUMBER].\nUmngca okrokrelwayo wekhowudi obangela impazamo ngulo: [OFFENDING_LINE].\nIngxaki kukuba wazama ukufikelela kwifayile / ulawulo: '[VARIABLE]' kwaye iPython ayikwazi ukuyifumana okanye ukufikelela kuyo.\nOku kuphumela kwi [ERROR_TYPE]. Indlela yefayile/ yovimba weefayili enikezelweyo isenokungabikho okanye kukho imiba yemvume ethintela ukufikelela kwifayile okanye kuvimba weefayili. Kusenokuba luncedo ukujonga ukuba ulipela ngokuchanekileyo na igama.
